,Year,Lag1,Lag2,Lag3,Lag4,Lag5,Volume,Today,Direction
321,2002,-0.152,-0.71,-0.62,-1.541,0.062,1.5174,-1.389,Down
322,2002,-1.389,-0.152,-0.71,-0.62,-1.541,1.3742,-1.01,Down
323,2002,-1.01,-1.389,-0.152,-0.71,-0.62,1.3147,1.077,Up
324,2002,1.077,-1.01,-1.389,-0.152,-0.71,1.6286,0.8859999999999999,Up
325,2002,0.8859999999999999,1.077,-1.01,-1.389,-0.152,1.4514,-0.175,Down
326,2002,-0.175,0.8859999999999999,1.077,-1.01,-1.389,1.364,-1.026,Down
327,2002,-1.026,-0.175,0.8859999999999999,1.077,-1.01,1.2845,-1.934,Down
328,2002,-1.934,-1.026,-0.175,0.8859999999999999,1.077,1.1226,-0.302,Down
329,2002,-0.302,-1.934,-1.026,-0.175,0.8859999999999999,1.3547,3.75,Up
330,2002,3.75,-0.302,-1.934,-1.026,-0.175,1.5019999999999998,-1.455,Down
331,2002,-1.455,3.75,-0.302,-1.934,-1.026,1.153,-1.679,Down
332,2002,-1.679,-1.455,3.75,-0.302,-1.934,1.1719,1.855,Up
333,2002,1.855,-1.679,-1.455,3.75,-0.302,1.0886,2.114,Up
334,2002,2.114,1.855,-1.679,-1.455,3.75,1.4145,-0.5660000000000001,Down
335,2002,-0.5660000000000001,2.114,1.855,-1.679,-1.455,1.4202,0.6559999999999999,Up
336,2002,0.6559999999999999,-0.5660000000000001,2.114,1.855,-1.679,1.2566,0.7609999999999999,Up
337,2002,0.7609999999999999,0.6559999999999999,-0.5660000000000001,2.114,1.855,1.2744,-1.329,Down
338,2002,-1.329,0.7609999999999999,0.6559999999999999,-0.5660000000000001,2.114,0.9898,-1.099,Down
339,2002,-1.099,-1.329,0.7609999999999999,0.6559999999999999,-0.5660000000000001,1.2005,0.569,Up
340,2002,0.569,-1.099,-1.329,0.7609999999999999,0.6559999999999999,1.1363,1.018,Up
341,2002,1.018,0.569,-1.099,-1.329,0.7609999999999999,1.1929,-1.209,Down
342,2002,-1.209,1.018,0.569,-1.099,-1.329,0.8854,-0.855,Down
343,2002,-0.855,-1.209,1.018,0.569,-1.099,0.9965,-0.6409999999999999,Down
344,2002,-0.6409999999999999,-0.855,-1.209,1.018,0.569,1.0818,-0.281,Down
345,2002,-0.281,-0.6409999999999999,-0.855,-1.209,1.018,1.2866,0.233,Up
346,2002,0.233,-0.281,-0.6409999999999999,-0.855,-1.209,1.2773,-2.48,Down
347,2002,-2.48,0.233,-0.281,-0.6409999999999999,-0.855,1.3243,0.001,Up
348,2002,0.001,-2.48,0.233,-0.281,-0.6409999999999999,1.4666,0.885,Up
349,2002,0.885,0.001,-2.48,0.233,-0.281,1.3001,-1.976,Down
350,2002,-1.976,0.885,0.001,-2.48,0.233,1.6015,-0.157,Down
351,2002,-0.157,-1.976,0.885,0.001,-2.48,1.3413,0.312,Up
352,2002,0.312,-0.157,-1.976,0.885,0.001,1.2262,-1.663,Down
353,2002,-1.663,0.312,-0.157,-1.976,0.885,1.2124,0.657,Up
354,2002,0.657,-1.663,0.312,-0.157,-1.976,1.79572,-1.0490000000000002,Down
355,2002,-1.0490000000000002,0.657,-1.663,0.312,-0.157,1.4055,-0.227,Down
356,2002,-0.227,-1.0490000000000002,0.657,-1.663,0.312,1.5490000000000002,2.869,Up
357,2002,2.869,-0.227,-1.0490000000000002,0.657,-1.663,1.2366,0.094,Up
358,2002,0.094,2.869,-0.227,-1.0490000000000002,0.657,1.1931,-1.654,Down
359,2002,-1.654,0.094,2.869,-0.227,-1.0490000000000002,1.3361,-1.3430000000000002,Down
360,2002,-1.3430000000000002,-1.654,0.094,2.869,-0.227,1.3897,-1.704,Down
361,2002,-1.704,-1.3430000000000002,-1.654,0.094,2.869,1.4972,0.362,Up
362,2002,0.362,-1.704,-1.3430000000000002,-1.654,0.094,1.5526,-1.67,Down
363,2002,-1.67,0.362,-1.704,-1.3430000000000002,-1.654,1.5137,-0.267,Down
364,2002,-0.267,-1.67,0.362,-1.704,-1.3430000000000002,2.0142900000000004,1.758,Up
365,2002,1.758,-0.267,-1.67,0.362,-1.704,1.9086,-0.083,Down
366,2002,-0.083,1.758,-0.267,-1.67,0.362,2.117,-2.139,Down
367,2002,-2.139,-0.083,1.758,-0.267,-1.67,1.4255,-2.123,Down
368,2002,-2.123,-2.139,-0.083,1.758,-0.267,1.823,0.622,Up
369,2002,0.622,-2.123,-2.139,-0.083,1.758,1.5278,3.673,Up
370,2002,3.673,0.622,-2.123,-2.139,-0.083,0.6994,-1.218,Down
371,2002,-1.218,3.673,0.622,-2.123,-2.139,1.1844,-2.472,Down
372,2002,-2.472,-1.218,3.673,0.622,-2.123,1.3489,-3.3960000000000004,Down
373,2002,-3.3960000000000004,-2.472,-1.218,3.673,0.622,1.8169,0.75,Up
374,2002,0.75,-3.3960000000000004,-2.472,-1.218,3.673,2.08048,-0.645,Down
375,2002,-0.645,0.75,-3.3960000000000004,-2.472,-1.218,1.6074,-0.376,Down
376,2002,-0.376,-0.645,0.75,-3.3960000000000004,-2.472,2.5748,-1.851,Down
377,2002,-1.851,-0.376,-0.645,0.75,-3.3960000000000004,1.8437,0.5660000000000001,Up
378,2002,0.5660000000000001,-1.851,-0.376,-0.645,0.75,2.5665,-2.702,Down
379,2002,-2.702,0.5660000000000001,-1.851,-0.376,-0.645,1.7363,-3.835,Down
380,2002,-3.835,-2.702,0.5660000000000001,-1.851,-0.376,2.6541,-3.2910000000000004,Down
381,2002,-3.2910000000000004,-3.835,-2.702,0.5660000000000001,-1.851,2.24806,-2.702,Down
382,2002,-2.702,-3.2910000000000004,-3.835,-2.702,0.5660000000000001,2.44102,5.733,Up
383,2002,5.733,-2.702,-3.2910000000000004,-3.835,-2.702,2.77556,-0.563,Down
384,2002,-0.563,5.733,-2.702,-3.2910000000000004,-3.835,2.4247,1.6880000000000002,Up
385,2002,1.6880000000000002,-0.563,5.733,-2.702,-3.2910000000000004,1.7961,5.408,Up
386,2002,5.408,1.6880000000000002,-0.563,5.733,-2.702,1.77865,0.425,Up
387,2002,0.425,5.408,1.6880000000000002,-0.563,5.733,1.82609,0.979,Up
388,2002,0.979,0.425,5.408,1.6880000000000002,-0.563,2.04936,-2.957,Down
389,2002,-2.957,0.979,0.425,5.408,1.6880000000000002,1.6722,-2.3080000000000003,Down
390,2002,-2.3080000000000003,-2.957,0.979,0.425,5.408,1.5381,-3.43,Down
391,2002,-3.43,-2.3080000000000003,-2.957,0.979,0.425,1.4255,2.992,Up
392,2002,2.992,-3.43,-2.3080000000000003,-2.957,0.979,1.5141,2.001,Up
393,2002,2.001,2.992,-3.43,-2.3080000000000003,-2.957,1.4904,3.272,Up
394,2002,3.272,2.001,2.992,-3.43,-2.3080000000000003,1.6467,0.35100000000000003,Up
395,2002,0.35100000000000003,3.272,2.001,2.992,-3.43,1.2949,-0.5329999999999999,Down
396,2002,-0.5329999999999999,0.35100000000000003,3.272,2.001,2.992,1.0365,-2.168,Down
397,2002,-2.168,-0.5329999999999999,0.35100000000000003,3.272,2.001,1.2977,4.005,Up
398,2002,4.005,-2.168,-0.5329999999999999,0.35100000000000003,3.272,1.5338,1.156,Up
399,2002,1.156,4.005,-2.168,-0.5329999999999999,0.35100000000000003,1.5051,-0.159,Down
400,2002,-0.159,1.156,4.005,-2.168,-0.5329999999999999,1.2653,2.361,Up
401,2002,2.361,-0.159,1.156,4.005,-2.168,1.2998,-1.396,Down
402,2002,-1.396,2.361,-0.159,1.156,4.005,1.3085,1.273,Up
403,2002,1.273,-1.396,2.361,-0.159,1.156,1.3531,1.405,Up
404,2002,1.405,1.273,-1.396,2.361,-0.159,1.3730000000000002,-2.269,Down
405,2002,-2.269,1.405,1.273,-1.396,2.361,1.0715,0.754,Up
406,2002,0.754,-2.269,1.405,1.273,-1.396,1.0169,-1.385,Down
407,2002,-1.385,0.754,-2.269,1.405,1.273,1.3077,-1.813,Down
408,2002,-1.813,-1.385,0.754,-2.269,1.405,1.1466,-0.008,Down
409,2002,-0.008,-1.813,-1.385,0.754,-2.269,1.2711,-0.188,Down
410,2002,-0.188,-0.008,-1.813,-1.385,0.754,0.9299,-4.154,Down
411,2002,-4.154,-0.188,-0.008,-1.813,-1.385,1.2898,1.7519999999999998,Up
412,2002,1.7519999999999998,-4.154,-0.188,-0.008,-1.813,1.3721,-1.595,Down
413,2002,-1.595,1.7519999999999998,-4.154,-0.188,-0.008,1.4013,1.68,Up
414,2002,1.68,-1.595,1.7519999999999998,-4.154,-0.188,1.1845,1.011,Up
415,2002,1.011,1.68,-1.595,1.7519999999999998,-4.154,1.1306,0.733,Up
416,2002,0.733,1.011,1.68,-1.595,1.7519999999999998,1.1864,-0.014,Down
417,2002,-0.014,0.733,1.011,1.68,-1.595,0.8466,-2.478,Down
418,2002,-2.478,-0.014,0.733,1.011,1.68,1.1916,0.327,Up
419,2002,0.327,-2.478,-0.014,0.733,1.011,1.271,0.145,Up
420,2002,0.145,0.327,-2.478,-0.014,0.733,1.0014,-1.973,Down
421,2002,-1.973,0.145,0.327,-2.478,-0.014,1.4486,-0.465,Down
422,2002,-0.465,-1.973,0.145,0.327,-2.478,1.501,-3.006,Down
423,2002,-3.006,-0.465,-1.973,0.145,0.327,1.524,0.245,Up
424,2002,0.245,-3.006,-0.465,-1.973,0.145,1.7928,-1.383,Down
425,2002,-1.383,0.245,-3.006,-0.465,-1.973,1.3811,-1.7280000000000002,Down
426,2002,-1.7280000000000002,-1.383,0.245,-3.006,-0.465,1.6702400000000002,2.486,Up
427,2002,2.486,-1.7280000000000002,-1.383,0.245,-3.006,1.6515,1.821,Up
428,2002,1.821,2.486,-1.7280000000000002,-1.383,0.245,1.65,-3.2260000000000004,Down
429,2002,-3.2260000000000004,1.821,2.486,-1.7280000000000002,-1.383,1.5073,-1.461,Down
430,2002,-1.461,-3.2260000000000004,1.821,2.486,-1.7280000000000002,1.72187,4.002,Up
431,2002,4.002,-1.461,-3.2260000000000004,1.821,2.486,1.7809,-2.359,Down
432,2002,-2.359,4.002,-1.461,-3.2260000000000004,1.821,1.6689,-1.082,Down
433,2002,-1.082,-2.359,4.002,-1.461,-3.2260000000000004,1.6745,-2.2430000000000003,Down
434,2002,-2.2430000000000003,-1.082,-2.359,4.002,-1.461,1.83593,-1.911,Down
435,2002,-1.911,-2.2430000000000003,-1.082,-2.359,4.002,1.5765,1.69,Up
436,2002,1.69,-1.911,-2.2430000000000003,-1.082,-2.359,1.93843,-2.729,Down
437,2002,-2.729,1.69,-1.911,-2.2430000000000003,-1.082,1.88503,3.497,Up
438,2002,3.497,-2.729,1.69,-1.911,-2.2430000000000003,2.09023,3.906,Up
439,2002,3.906,3.497,-2.729,1.69,-1.911,1.85413,0.733,Up
440,2002,0.733,3.906,3.497,-2.729,1.69,1.2003,4.734,Up
441,2002,4.734,0.733,3.906,3.497,-2.729,1.956,-2.411,Down
442,2002,-2.411,4.734,0.733,3.906,3.497,1.585,2.23,Up
443,2002,2.23,-2.411,4.734,0.733,3.906,1.78039,0.59,Up
444,2002,0.59,2.23,-2.411,4.734,0.733,1.4231,1.733,Up
445,2002,1.733,0.59,2.23,-2.411,4.734,1.4469999999999998,-1.063,Down
446,2002,-1.063,1.733,0.59,2.23,-2.411,1.5492,0.672,Up
447,2002,0.672,-1.063,1.733,0.59,2.23,1.5939,-1.5219999999999998,Down
448,2002,-1.5219999999999998,0.672,-1.063,1.733,0.59,1.70057,1.717,Up
449,2002,1.717,-1.5219999999999998,0.672,-1.063,1.733,1.3404,-0.8270000000000001,Down
450,2002,-0.8270000000000001,1.717,-1.5219999999999998,0.672,-1.063,1.3826,-0.908,Down
451,2002,-0.908,-0.8270000000000001,1.717,-1.5219999999999998,0.672,1.5297,0.97,Up
452,2002,0.97,-0.908,-0.8270000000000001,1.717,-1.5219999999999998,1.4223,-0.556,Down
453,2002,-0.556,0.97,-0.908,-0.8270000000000001,1.717,1.6413,1.716,Up
454,2002,1.716,-0.556,0.97,-0.908,-0.8270000000000001,1.4504,0.82,Up
455,2002,0.82,1.716,-0.556,0.97,-0.908,1.6459,0.775,Up
456,2002,0.775,0.82,1.716,-0.556,0.97,1.3541,0.914,Up
457,2002,0.914,0.775,0.82,1.716,-0.556,1.6740000000000002,-2.285,Down
458,2002,-2.285,0.914,0.775,0.82,1.716,1.4669,-0.8759999999999999,Down
459,2002,-0.8759999999999999,-2.285,0.914,0.775,0.82,1.4465,-2.073,Down
460,2002,-2.073,-0.8759999999999999,-2.285,0.914,0.775,1.113,0.772,Up
461,2002,0.772,-2.073,-0.8759999999999999,-2.285,0.914,1.3771,-0.048,Down
462,2002,-0.048,0.772,-2.073,-0.8759999999999999,-2.285,1.4634,2.463,Up
463,2002,2.463,-0.048,0.772,-2.073,-0.8759999999999999,1.519,0.615,Up
464,2002,0.615,2.463,-0.048,0.772,-2.073,1.4001,-1.041,Down
465,2002,-1.041,0.615,2.463,-0.048,0.772,1.2826,-0.402,Down
466,2002,-0.402,-1.041,0.615,2.463,-0.048,1.3374,1.941,Up
467,2002,1.941,-0.402,-1.041,0.615,2.463,1.5173,2.145,Up
468,2002,2.145,1.941,-0.402,-1.041,0.615,2.4151,-0.344,Down
469,2002,-0.344,2.145,1.941,-0.402,-1.041,1.6268,0.249,Up
470,2002,0.249,-0.344,2.145,1.941,-0.402,1.574,-2.097,Down
471,2002,-2.097,0.249,-0.344,2.145,1.941,1.5436,2.799,Up
472,2002,2.799,-2.097,0.249,-0.344,2.145,1.3503,-0.273,Down
473,2002,-0.273,2.799,-2.097,0.249,-0.344,0.64346,-0.19,Down
474,2002,-0.19,-0.273,2.799,-2.097,0.249,1.612,-1.475,Down
475,2002,-1.475,-0.19,-0.273,2.799,-2.097,1.4884,-0.344,Down
476,2002,-0.344,-1.475,-0.19,-0.273,2.799,1.5889,-1.202,Down
477,2002,-1.202,-0.344,-1.475,-0.19,-0.273,1.2502,0.627,Up
478,2002,0.627,-1.202,-0.344,-1.475,-0.19,1.2411,-2.218,Down
479,2002,-2.218,0.627,-1.202,-0.344,-1.475,1.3208,1.396,Up
480,2002,1.396,-2.218,0.627,-1.202,-0.344,1.2866,0.056,Up
481,2002,0.056,1.396,-2.218,0.627,-1.202,1.2851,-0.373,Down
482,2002,-0.373,0.056,1.396,-2.218,0.627,1.2553,-1.342,Down
483,2002,-1.342,-0.373,0.056,1.396,-2.218,1.3308,2.352,Up
484,2002,2.352,-1.342,-0.373,0.056,1.396,1.2716,-0.8140000000000001,Down
485,2002,-0.8140000000000001,2.352,-1.342,-0.373,0.056,1.2518,-1.315,Down
486,2002,-1.315,-0.8140000000000001,2.352,-1.342,-0.373,1.4462,-0.7709999999999999,Down
487,2002,-0.7709999999999999,-1.315,-0.8140000000000001,2.352,-1.342,1.3859,1.3019999999999998,Up
488,2002,1.3019999999999998,-0.7709999999999999,-1.315,-0.8140000000000001,2.352,1.78273,0.181,Up
489,2002,0.181,1.3019999999999998,-0.7709999999999999,-1.315,-0.8140000000000001,1.1121,-0.547,Down
490,2002,-0.547,0.181,1.3019999999999998,-0.7709999999999999,-1.315,0.4583100000000001,-0.315,Down
491,2002,-0.315,-0.547,0.181,1.3019999999999998,-0.7709999999999999,0.7211,-1.6030000000000002,Down
492,2002,-1.6030000000000002,-0.315,-0.547,0.181,1.3019999999999998,0.7584,0.456,Up
493,2002,0.456,-1.6030000000000002,-0.315,-0.547,0.181,1.0578,0.049,Up
494,2003,0.049,0.456,-1.6030000000000002,-0.315,-0.547,1.0885,3.32,Up
495,2003,3.32,0.049,0.456,-1.6030000000000002,-0.315,1.2292,-0.048,Down
496,2003,-0.048,3.32,0.049,0.456,-1.6030000000000002,1.1308,2.247,Up
497,2003,2.247,-0.048,3.32,0.049,0.456,1.4359,-0.654,Down
498,2003,-0.654,2.247,-0.048,3.32,0.049,1.5452,-1.409,Down
499,2003,-1.409,-0.654,2.247,-0.048,3.32,1.4676,1.939,Up
500,2003,1.939,-1.409,-0.654,2.247,-0.048,1.5603,0.0,Up
501,2003,0.0,1.939,-1.409,-0.654,2.247,1.4854,-0.141,Down
502,2003,-0.141,0.0,1.939,-1.409,-0.654,1.3963,0.583,Up
503,2003,0.583,-0.141,0.0,1.939,-1.409,1.3794,-1.443,Down
504,2003,-1.443,0.583,-0.141,0.0,1.939,1.4321,-0.394,Down
505,2003,-0.394,-1.443,0.583,-0.141,0.0,1.5346,-1.402,Down
506,2003,-1.402,-0.394,-1.443,0.583,-0.141,1.3582,-1.57,Down
507,2003,-1.57,-1.402,-0.394,-1.443,0.583,1.3352,-1.043,Down
508,2003,-1.043,-1.57,-1.402,-0.394,-1.443,1.5608,1.022,Up
509,2003,1.022,-1.043,-1.57,-1.402,-0.394,1.74455,-2.923,Down
510,2003,-2.923,1.022,-1.043,-1.57,-1.402,1.5748,-1.616,Down
511,2003,-1.616,-2.923,1.022,-1.043,-1.57,1.4359,1.305,Up
512,2003,1.305,-1.616,-2.923,1.022,-1.043,1.4591,0.6779999999999999,Up
513,2003,0.6779999999999999,1.305,-1.616,-2.923,1.022,1.5954,-2.285,Down
514,2003,-2.285,0.6779999999999999,1.305,-1.616,-2.923,1.5103,1.3130000000000002,Up
515,2003,1.3130000000000002,-2.285,0.6779999999999999,1.305,-1.616,1.57853,0.54,Up
516,2003,0.54,1.3130000000000002,-2.285,0.6779999999999999,1.305,1.2585,-1.409,Down
517,2003,-1.409,0.54,1.3130000000000002,-2.285,0.6779999999999999,1.4516,-0.544,Down
518,2003,-0.544,-1.409,0.54,1.3130000000000002,-2.285,1.4508,-0.645,Down
519,2003,-0.645,-0.544,-1.409,0.54,1.3130000000000002,1.4309,-1.009,Down
520,2003,-1.009,-0.645,-0.544,-1.409,0.54,1.2768,0.757,Up
521,2003,0.757,-1.009,-0.645,-0.544,-1.409,1.2382,-0.81,Down
522,2003,-0.81,0.757,-1.009,-0.645,-0.544,1.307,-1.269,Down
523,2003,-1.269,-0.81,0.757,-1.009,-0.645,1.2605,-0.16,Down
524,2003,-0.16,-1.269,-0.81,0.757,-1.009,1.4893,2.143,Up
525,2003,2.143,-0.16,-1.269,-0.81,0.757,1.4046,1.95,Up
526,2003,1.95,2.143,-0.16,-1.269,-0.81,1.2508,-0.71,Down
527,2003,-0.71,1.95,2.143,-0.16,-1.269,1.0756,-0.95,Down
528,2003,-0.95,-0.71,1.95,2.143,-0.16,1.1941,1.3219999999999998,Up
529,2003,1.3219999999999998,-0.95,-0.71,1.95,2.143,1.3982,-1.838,Down
530,2003,-1.838,1.3219999999999998,-0.95,-0.71,1.95,1.2292,0.7190000000000001,Up
531,2003,0.7190000000000001,-1.838,1.3219999999999998,-0.95,-0.71,1.4837,-1.314,Down
532,2003,-1.314,0.7190000000000001,-1.838,1.3219999999999998,-0.95,1.3744,1.176,Up
533,2003,1.176,-1.314,0.7190000000000001,-1.838,1.3219999999999998,1.2878,0.462,Up
534,2003,0.462,1.176,-1.314,0.7190000000000001,-1.838,1.3733,-0.754,Down
535,2003,-0.754,0.462,1.176,-1.314,0.7190000000000001,1.2089,-1.536,Down
536,2003,-1.536,-0.754,0.462,1.176,-1.314,1.2566,0.956,Up
537,2003,0.956,-1.536,-0.754,0.462,1.176,1.3327,-0.934,Down
538,2003,-0.934,0.956,-1.536,-0.754,0.462,1.2992,0.826,Up
539,2003,0.826,-0.934,0.956,-1.536,-0.754,1.3685,-2.583,Down
540,2003,-2.583,0.826,-0.934,0.956,-1.536,1.255,-0.836,Down
541,2003,-0.836,-2.583,0.826,-0.934,0.956,1.4277,0.4320000000000001,Up
542,2003,0.4320000000000001,-0.836,-2.583,0.826,-0.934,1.62,3.446,Up
543,2003,3.446,0.4320000000000001,-0.836,-2.583,0.826,1.8163,0.165,Up
544,2003,0.165,3.446,0.4320000000000001,-0.836,-2.583,1.5419,3.543,Up
545,2003,3.543,0.165,3.446,0.4320000000000001,-0.836,1.70042,0.424,Up
546,2003,0.424,3.543,0.165,3.446,0.4320000000000001,1.5551,0.8740000000000001,Up
547,2003,0.8740000000000001,0.424,3.543,0.165,3.446,1.4734,0.189,Up
548,2003,0.189,0.8740000000000001,0.424,3.543,0.165,1.4391,2.298,Up
549,2003,2.298,0.189,0.8740000000000001,0.424,3.543,1.88371,-3.523,Down
550,2003,-3.523,2.298,0.189,0.8740000000000001,0.424,1.293,1.216,Up
551,2003,1.216,-3.523,2.298,0.189,0.8740000000000001,1.3334,-0.5479999999999999,Down
552,2003,-0.5479999999999999,1.216,-3.523,2.298,0.189,1.3197,-0.16399999999999998,Down
553,2003,-0.16399999999999998,-0.5479999999999999,1.216,-3.523,2.298,1.2329,-0.578,Down
554,2003,-0.578,-0.16399999999999998,-0.5479999999999999,1.216,-3.523,1.227,-1.774,Down
555,2003,-1.774,-0.578,-0.16399999999999998,-0.5479999999999999,1.216,1.4955,1.214,Up
556,2003,1.214,-1.774,-0.578,-0.16399999999999998,-0.5479999999999999,1.4616,2.612,Up
557,2003,2.612,1.214,-1.774,-0.578,-0.16399999999999998,1.5898,-0.505,Down
558,2003,-0.505,2.612,1.214,-1.774,-0.578,1.3395,0.274,Up
559,2003,0.274,-0.505,2.612,1.214,-1.774,1.2412,0.123,Up
560,2003,0.123,0.274,-0.505,2.612,1.214,1.494,-0.18600000000000005,Down
561,2003,-0.18600000000000005,0.123,0.274,-0.505,2.612,1.2354,-1.4,Down
562,2003,-1.4,-0.18600000000000005,0.123,0.274,-0.505,1.2937,0.6459999999999999,Up
563,2003,0.6459999999999999,-1.4,-0.18600000000000005,0.123,0.274,1.2753,-0.376,Down
564,2003,-0.376,0.6459999999999999,-1.4,-0.18600000000000005,0.123,1.1416,1.95,Up
565,2003,1.95,-0.376,0.6459999999999999,-1.4,-0.18600000000000005,1.131,0.63,Up
566,2003,0.63,1.95,-0.376,0.6459999999999999,-1.4,1.4602,-1.224,Down
567,2003,-1.224,0.63,1.95,-0.376,0.6459999999999999,1.5876,1.554,Up
568,2003,1.554,-1.224,0.63,1.95,-0.376,1.4306,-0.17600000000000002,Down
569,2003,-0.17600000000000002,1.554,-1.224,0.63,1.95,1.1187,2.17,Up
570,2003,2.17,-0.17600000000000002,1.554,-1.224,0.63,1.6312,0.8390000000000001,Up
571,2003,0.8390000000000001,2.17,-0.17600000000000002,1.554,-1.224,1.6672,-0.826,Down
572,2003,-0.826,0.8390000000000001,2.17,-0.17600000000000002,1.554,1.6481,-1.385,Down
573,2003,-1.385,-0.826,0.8390000000000001,2.17,-0.17600000000000002,1.3358,1.783,Up
574,2003,1.783,-1.385,-0.826,0.8390000000000001,2.17,1.273,0.328,Up
575,2003,0.328,1.783,-1.385,-0.826,0.8390000000000001,1.5256,-0.1,Down
576,2003,-0.1,0.328,1.783,-1.385,-0.826,1.7885099999999998,-0.068,Down
577,2003,-0.068,-0.1,0.328,1.783,-1.385,1.3975,1.504,Up
578,2003,1.504,-0.068,-0.1,0.328,1.783,1.5543,-0.38,Down
579,2003,-0.38,1.504,-0.068,-0.1,0.328,1.4463,0.846,Up
580,2003,0.846,-0.38,1.504,-0.068,-0.1,1.6496,-0.51,Down
581,2003,-0.51,0.846,-0.38,1.504,-0.068,1.5319,-1.006,Down
582,2003,-1.006,-0.51,0.846,-0.38,1.504,1.3796,1.4280000000000002,Up
583,2003,1.4280000000000002,-1.006,-0.51,0.846,-0.38,1.3261,1.253,Up
584,2003,1.253,1.4280000000000002,-1.006,-0.51,0.846,1.3788,-0.297,Down
585,2003,-0.297,1.253,1.4280000000000002,-1.006,-0.51,1.4181,-0.32,Down
586,2003,-0.32,-0.297,1.253,1.4280000000000002,-1.006,1.4018,0.787,Up
587,2003,0.787,-0.32,-0.297,1.253,1.4280000000000002,1.5087,-0.25,Down
588,2003,-0.25,0.787,-0.32,-0.297,1.253,1.5055,-2.492,Down
589,2003,-2.492,-0.25,0.787,-0.32,-0.297,1.3757,-0.113,Down
590,2003,-0.113,-2.492,-0.25,0.787,-0.32,1.5053,0.401,Up
591,2003,0.401,-0.113,-2.492,-0.25,0.787,1.4578,0.915,Up
592,2003,0.915,0.401,-0.113,-2.492,-0.25,1.4485,0.145,Up
593,2003,0.145,0.915,0.401,-0.113,-2.492,1.2009999999999998,1.957,Up
594,2003,1.957,0.145,0.915,0.401,-0.113,1.5319999999999998,0.183,Up
595,2003,0.183,1.957,0.145,0.915,0.401,1.5590000000000002,-0.376,Down
596,2003,-0.376,0.183,1.957,0.145,0.915,1.6858,1.469,Up
597,2003,1.469,-0.376,0.183,1.957,0.145,1.6888,0.354,Up
598,2003,0.354,1.469,-0.376,0.183,1.957,1.6625,0.472,Up
599,2003,0.472,0.354,1.469,-0.376,0.183,1.4502,1.511,Up
600,2003,1.511,0.472,0.354,1.469,-0.376,1.6187,0.395,Up
601,2003,0.395,1.511,0.472,0.354,1.469,1.6931,-0.24,Down
602,2003,-0.24,0.395,1.511,0.472,0.354,1.8372,-1.198,Down
603,2003,-1.198,-0.24,0.395,1.511,0.472,1.307,0.913,Up
604,2003,0.913,-1.198,-0.24,0.395,1.511,1.2754,1.283,Up
605,2003,1.283,0.913,-1.198,-0.24,0.395,1.52,0.103,Up
606,2003,0.103,1.283,0.913,-1.198,-0.24,1.5531,-0.991,Down
607,2003,-0.991,0.103,1.283,0.913,-1.198,1.2716,2.238,Up
608,2003,2.238,-0.991,0.103,1.283,0.913,1.3459,0.091,Up
609,2003,0.091,2.238,-0.991,0.103,1.283,1.4797,-0.155,Down
610,2003,-0.155,0.091,2.238,-0.991,0.103,1.4889,-1.524,Down
611,2003,-1.524,-0.155,0.091,2.238,-0.991,1.5301,0.1,Up
612,2003,0.1,-1.524,-0.155,0.091,2.238,1.6980000000000002,-1.411,Down
613,2003,-1.411,0.1,-1.524,-0.155,0.091,1.3981,0.184,Up
614,2003,0.184,-1.411,0.1,-1.524,-0.155,1.3883,-0.8270000000000001,Down
615,2003,-0.8270000000000001,0.184,-1.411,0.1,-1.524,1.4592,1.077,Up
616,2003,1.077,-0.8270000000000001,0.184,-1.411,0.1,1.3874,-0.974,Down
617,2003,-0.974,1.077,-0.8270000000000001,0.184,-1.411,1.2678,-0.17600000000000002,Down
618,2003,-0.17600000000000002,-0.974,1.077,-0.8270000000000001,0.184,1.5872,0.802,Up
619,2003,0.802,-0.17600000000000002,-0.974,1.077,-0.8270000000000001,1.4602,1.164,Up
620,2003,1.164,0.802,-0.17600000000000002,-0.974,1.077,1.5193,-0.81,Down
621,2003,-0.81,1.164,0.802,-0.17600000000000002,-0.974,0.7759,1.899,Up
622,2003,1.899,-0.81,1.164,0.802,-0.17600000000000002,1.4291,0.34,Up
623,2003,0.34,1.899,-0.81,1.164,0.802,1.5657,-0.5589999999999999,Down
624,2003,-0.5589999999999999,0.34,1.899,-0.81,1.164,1.618,-1.348,Down
625,2003,-1.348,-0.5589999999999999,0.34,1.899,-0.81,1.4657,0.955,Up
626,2003,0.955,-1.348,-0.5589999999999999,0.34,1.899,1.2127,0.573,Up
627,2003,0.573,0.955,-1.348,-0.5589999999999999,0.34,1.4489,-0.343,Down
628,2003,-0.343,0.573,0.955,-1.348,-0.5589999999999999,1.5186,-0.633,Down
629,2003,-0.633,-0.343,0.573,0.955,-1.348,1.662,-1.243,Down
630,2003,-1.243,-0.633,-0.343,0.573,0.955,1.6614,1.181,Up
631,2003,1.181,-1.243,-0.633,-0.343,0.573,1.3652,-1.462,Down
632,2003,-1.462,1.181,-1.243,-0.633,-0.343,1.2542,0.951,Up
633,2003,0.951,-1.462,1.181,-1.243,-0.633,1.4397,0.051,Up
634,2003,0.051,0.951,-1.462,1.181,-1.243,1.3627,-0.7090000000000001,Down
635,2003,-0.7090000000000001,0.051,0.951,-1.462,1.181,1.5590000000000002,1.74,Up
